word,1,2,3,4,5,6
cube,-0.657158,-0.709192,0.114992,-0.877298,2.360238,-0.468634
récurrence,0.253284,-0.724025,-2.621939,-1.457956,1.146645,0.086869
ordonner,-0.007433,-0.717486,-1.146642,-0.23043,2.566205,-0.780529
maximum,0.296661,-0.788095,-1.918104,-1.399255,1.199685,0.064307
variation,0.329887,-0.203801,-2.124429,-1.069665,0.861358,-0.360525
pair,-0.700956,-1.071839,-1.161515,-2.306065,1.692337,0.06105
projection,0.820375,0.140598,-0.549691,0.048737,1.935803,-1.057383
ajouter,-1.359952,-0.41119,-1.406159,-1.431745,1.735803,-0.353536
Fermat,0.2579,0.714188,-0.660801,-1.059512,0.889803,-0.978234
fonctionnel,1.245981,0.841321,-2.099399,-0.914226,0.85138,-1.171457
intérieur,-0.691417,0.36405,-0.75191,-0.047898,2.549789,-1.488848
milieu,-0.597508,0.599067,-0.38679,-0.525251,1.944408,-1.478937
tendre,-0.659432,-0.833669,-1.7489,-0.590017,2.174376,-0.221525
expérience,-1.014813,0.869206,-2.022632,-0.807821,0.234232,-0.733855
voisinage,0.503842,-0.675478,-1.280387,-0.219424,3.011332,-1.016788
commutatif,2.191315,-0.216944,-1.412985,-0.935912,2.057254,-1.018492
estimation,0.366553,-0.101711,-2.693955,-1.612726,-0.107563,0.223864
projectif,1.629111,-0.119318,-1.173568,0.135218,2.749906,-1.375174
quotient,0.904268,-0.896285,-1.098684,-1.396653,2.160325,-0.43551
Newton,0.884094,0.989454,-1.166293,-0.842804,-0.001698,-0.841532
dix,-2.459142,-0.23934,-0.15831,-2.432024,1.038597,-0.169178
localement,1.427064,-0.640616,-1.577655,0.584336,3.184741,-1.284572
borne,-0.067014,-0.432417,-1.553041,-0.588861,1.856603,-0.570685
exact,0.345507,-0.352021,-1.380359,-1.806557,0.96939,-0.273201
six,-1.485359,-0.196232,0.008856,-1.872696,1.671323,-0.762716
impair,-0.747025,-1.661685,-1.233338,-1.918827,2.249833,0.275026
équivalence,0.931722,-0.660874,-1.895518,-0.762695,1.920194,-0.45627
Cauchy,1.192171,0.298007,-1.470996,-0.380735,1.201936,-1.03216
échelle,-0.550504,-0.309789,-1.776926,-0.981612,0.867556,-0.221246
rectangle,-0.93015,-0.493319,-0.010502,-0.147895,3.016745,-1.307762
ordinal,0.662733,-1.033691,-1.290099,-0.026972,2.012483,-0.194299
échantillon,-1.197827,-0.737098,-2.88088,-1.053024,0.407127,0.438703
réciproque,0.792325,-0.554491,-2.04406,-0.406773,2.163205,-0.453189
minimum,-0.570257,-0.775494,-1.39985,-1.239833,1.630961,-0.024326
engendrer,1.072854,-0.402677,-1.253381,-0.305618,2.565154,-1.086416
stable,0.572935,-0.748562,-1.724016,-0.608246,1.561372,-0.360591
algorithmique,0.796756,1.18114,-2.711048,-1.090004,-0.239751,-0.973304
fibré,1.994573,-0.156426,-0.760962,0.441501,2.587225,-1.367776
universel,0.202751,0.377303,-1.958837,-0.83814,0.448347,-0.571431
union,-0.388151,0.642103,-0.452916,-1.365143,0.904049,-1.035396
diagramme,0.223925,-0.096912,-1.340554,0.203384,1.382694,-0.618873
événement,-1.194547,-0.109348,-1.821842,-0.611683,0.971351,-0.323951
Turing,1.160264,0.885503,-1.376051,-0.808042,0.119416,-0.896425
addition,0.081659,-0.943209,-1.910602,-1.345437,1.166192,0.184505
stratégie,-1.476669,-0.21624,-2.015571,-0.730541,0.512251,0.052583
optimal,0.205031,-0.440584,-2.405548,-1.029694,0.543491,0.182321
variance,0.286815,-1.240012,-3.00215,-1.027695,0.337941,0.792962
permutation,0.066182,-1.142066,-0.843613,-1.059284,1.90321,-0.030868
disque,-0.490429,-0.221172,-0.255035,0.321536,2.782825,-1.141769
tenseur,1.606007,-0.59761,-1.530347,0.643702,2.098928,-0.74903
hyperbolique,1.717934,0.241443,-0.94676,0.295629,2.524162,-1.57078
décomposition,0.792081,-0.72217,-1.582591,-0.954019,1.409008,-0.188437
elliptique,1.406752,0.35819,-1.336225,-0.31306,1.651633,-1.070085
mesurer,-1.057654,0.05779,-1.946004,-0.334369,1.184781,-0.446091
rang,-0.125442,-0.552969,-0.732518,-1.163105,1.86426,-0.360725
Leibniz,-0.298491,1.055003,-0.869443,-0.734271,-0.26422,-0.772932
boule,-0.703766,-0.79106,0.021329,0.096657,2.983689,-0.847862
branche,-0.012153,0.594262,-1.219001,-0.930669,1.179851,-1.120953
partition,0.546694,-1.06407,-1.066136,-0.794419,2.029133,-0.222768
fermé,0.895843,-0.67724,-0.995455,0.169568,3.647076,-1.297879
invariant,1.510545,-0.038943,-1.05553,-0.689256,1.473439,-0.816834
diviser,-1.177411,-0.60979,-0.923688,-1.428451,1.667787,-0.272294
diviseur,0.056015,-1.612156,-0.914513,-1.312465,2.207082,0.143432
Banach,2.267254,0.621237,-0.746455,-0.299414,1.534096,-1.3217
logarithme,0.691747,-0.787539,-1.7922,-1.245056,0.641135,0.279088
cent,-3.421106,-0.764073,0.544738,-2.531918,0.763852,0.320452
décimal,-1.042904,-1.207239,-1.903247,-2.563442,0.230285,0.912672
espérance,-0.56013,-0.830928,-2.337139,-1.424966,0.439383,0.332183
estimer,-0.917898,-0.166656,-2.372584,-1.132441,0.485992,-0.046192
périodique,0.596223,-0.324195,-1.920292,-0.964289,0.943311,-0.196556
harmonique,1.431366,-0.047866,-1.754355,-0.477105,1.327148,-0.73941
déterministe,0.75385,0.133888,-2.594043,0.297845,0.821813,-0.474396
intégrer,-0.070941,0.739094,-1.176113,-0.829356,0.917923,-1.127469
extérieur,-0.035955,0.421635,-0.911208,0.048975,2.295891,-1.443989
interne,0.421218,0.021682,-1.025771,-0.715456,1.289356,-0.639704
absolu,-0.167689,-0.551343,-2.049033,-0.541526,1.278415,-0.118216
converge,0.297703,-1.328302,-2.352673,0.179593,2.05313,0.06723
unitaire,1.090039,-0.803709,-0.983575,-0.349994,2.396363,-0.69958
multiplier,-0.844244,-0.928089,-0.910994,-1.58696,1.731725,-0.023084
global,1.109883,-0.003512,-2.277008,-1.127488,0.237695,-0.179147
modulo,0.327627,-1.999397,-1.053081,-2.080013,1.829092,0.69339
trivial,0.566625,-0.708025,-1.691791,-0.820947,2.358375,-0.571317
abélien,1.774964,-0.535504,-1.342434,-0.562818,2.300578,-0.818096
Bernoulli,0.559399,0.608696,-0.729022,-0.779781,0.683379,-0.893006
borné,1.132151,-0.697065,-2.042491,0.148026,2.675878,-0.854349
remarquable,0.179035,0.767883,-1.527678,-1.19121,0.96827,-1.180611
hauteur,-0.73227,-0.63553,-0.285721,-0.18483,2.576496,-0.774666
supplémentaire,-0.554368,-0.293433,-1.702731,-0.850105,1.353682,-0.504013
Pascal,0.005147,1.065578,-0.053697,-0.70935,0.468239,-0.960631
NP,0.975342,-0.572063,-1.986504,-1.049453,0.461519,0.288088
univers,0.006729,0.079818,-1.554038,-0.49211,1.109824,-0.709947
cartésien,0.49481,0.033146,-0.955754,-0.083337,2.292011,-1.029212
sept,-2.035967,-0.182089,0.450696,-1.679079,1.121885,-0.400281
noyau,1.144537,-0.541961,-1.908881,-0.35985,1.025959,-0.106492
canonique,1.516906,-0.569129,-1.619629,-0.553014,1.950461,-0.591655
isomorphe,1.232564,-0.824274,-0.564901,-0.365789,2.825574,-0.96511
évaluation,-0.746205,0.142735,-2.385302,-1.175671,-0.152646,-0.043847
intégration,0.879449,0.528551,-1.85802,-0.660556,0.717199,-0.855554
combinaison,-0.058197,-0.741066,-1.934136,-0.871334,1.670383,-0.154033
précision,-1.730099,-0.537575,-2.429985,-1.233311,0.378459,0.235526
spécial,0.288746,0.587961,-0.604076,-1.293511,0.780955,-0.97747
isomorphisme,1.577462,-0.503182,-1.724414,-0.147761,2.527623,-0.918771
