word,1,2,3,4
standard,1.157839,-0.472489,0.318749,2.176177
identity,0.91086,-2.405697,0.536791,0.325681
four,2.059602,-0.11358,-1.065981,1.147837
rule,1.83129,-1.303996,0.949363,0.215006
topological,-2.40245,-0.846932,1.692017,1.364654
computer,0.335309,-0.715366,0.216804,1.29209
derivative,-0.607285,-0.535447,0.878299,1.993843
symmetry,-1.852893,-0.810107,0.794742,1.695429
compact,-0.2378,0.02095,-0.095204,2.188665
factor,0.491013,-1.70828,0.956858,2.204527
family,2.073278,-0.51525,-0.470763,-0.23475
transform,0.167947,-1.371065,0.177671,1.147484
convex,-2.104167,-0.254882,-0.136335,2.77915
domain,0.241745,-0.743593,1.370636,1.49978
subgroup,-0.889116,0.380694,1.572441,0.933624
construct,1.364686,-0.05215,0.326066,1.350646
axiom,-1.933681,-0.916451,1.212272,0.470512
construction,2.070775,0.161463,0.392634,1.350734
therefore,1.090992,-1.912762,1.007577,1.755611
compute,-0.648937,-0.606221,1.231602,1.874445
normal,0.489467,-0.974927,0.100478,2.124286
distance,0.932718,0.02015,-0.021979,1.837341
notation,-1.303738,-0.773488,0.729918,1.135554
parameter,-0.916588,-1.100385,1.322165,2.676335
euclidean,-2.368322,-0.449587,1.493573,1.558479
symmetric,-1.887735,-0.682327,0.92547,2.211484
metric,-0.543764,-0.196143,1.118166,1.896112
test,0.903008,-0.714665,0.07524,1.801769
bundle,-0.877978,-0.370544,-0.34176,2.272997
center,2.00685,0.433503,-0.429926,0.837733
symbol,0.013916,-0.965007,0.683513,1.113005
projective,-2.834171,-0.536679,1.250554,1.317185
sphere,-0.281527,-1.213323,0.783972,1.24538
interval,-0.416586,-0.431829,0.454555,2.317045
single,1.036733,-0.566821,-2.066753,1.617412
geometric,-1.451156,-1.140306,0.857741,1.6842
ideal,0.215473,-1.826783,0.570826,1.057427
dual,0.36375,0.233112,0.177681,1.924297
module,-0.580847,0.051113,0.565634,2.401053
invariant,-2.044063,-0.729866,1.643179,1.42646
$\mathbb{Q}$,-0.474673,0.336361,-0.680994,0.945546
index,0.404932,-0.216426,1.105558,1.267745
information,1.538703,-1.248,0.84591,1.164995
transformation,-0.141608,-1.472707,0.999627,1.015754
extension,1.043819,0.229615,0.435165,1.731134
direct,0.83148,-1.281314,-1.334155,-0.199619
uniform,0.645399,-0.658659,0.072312,1.719815
path,0.579882,-0.824827,-0.038718,1.687754
negative,0.137969,-2.279947,0.201311,1.763793
image,0.2933,-1.344091,-0.33995,1.426685
member,2.647153,-0.670545,-0.381061,-0.732874
inverse,-1.735661,-0.901086,1.335751,1.967153
step,0.700481,-1.316636,-0.662368,1.351924
independent,2.025141,-0.800867,0.143657,0.30596
arithmetic,-1.545412,-0.798537,1.649602,1.267021
position,1.796882,-0.885052,0.111051,0.847133
calculus,-1.549185,-0.732637,1.781732,0.442153
rational,-0.770565,-2.507153,1.569515,0.598575
law,2.328755,-1.446365,0.839457,-0.488321
tree,0.766412,-0.620366,-0.818795,1.636851
component,0.405136,-0.790316,1.018745,3.178042
lattice,-1.578458,-0.274268,0.791312,2.251201
inequality,-0.445989,-1.631599,2.098204,0.517224
volume,0.691354,0.127262,-0.085474,0.343503
section,1.669472,0.177829,0.110341,1.463207
add,1.181156,-0.821357,-0.733612,1.667001
$\mathrm{e}$,0.576185,0.62671,-0.23596,0.134439
fundamental,0.207848,-2.061821,1.6667,0.88479
game,1.553478,-0.132275,-2.173961,1.341462
polytope,-3.096488,1.084442,1.275677,0.626046
smooth,-0.695591,-0.755842,-1.308338,2.662614
partial,0.408471,-0.595601,0.182058,1.292897
extend,1.594378,-0.076508,-0.005014,1.603509
multiplication,-1.917836,-0.243255,1.135452,1.961048
boundary,1.26973,0.107698,0.761298,1.409555
local,2.619892,-0.801408,0.254281,0.739999
node,-0.696264,-0.388137,0.901223,2.713224
develop,1.201493,-1.244779,0.071329,1.511994
difference,0.578547,-1.754811,0.496647,1.804904
statement,0.986747,-2.454215,0.682728,0.144659
tensor,-2.347264,-0.776216,1.510663,1.775024
discrete,-1.285438,-0.857849,1.296917,2.176015
variety,0.888151,-1.371862,-0.466392,1.67685
generalize,-1.720644,-1.201792,1.349341,1.326239
sample,-0.193744,-1.07265,-0.698632,1.950097
statistic,1.498603,0.773115,0.538454,0.636168
axis,-0.011181,-0.275169,0.512716,2.295538
hyperbolic,-2.639831,-0.468244,1.110882,1.398573
rotation,-0.5121,-0.211486,-0.101112,2.433451
Hilbert,-2.155881,-0.472715,0.999208,-0.066178
digit,-0.473162,0.289457,0.416155,2.240773
intersection,0.745514,2.181702,-0.080452,1.323097
addition,1.597635,-0.807904,-0.165958,1.42365
expression,-0.188816,-2.349896,0.746532,1.47147
Student,2.142653,-0.607646,0.343258,0.04969
approximation,-1.62998,-1.155242,1.400921,1.739704
$\mathbb{Z}$,-0.450232,0.482694,-0.630456,0.581856
mathematics,-0.179826,0.139306,1.698287,-1.013918
code,0.748884,-0.18418,0.758183,1.762452
rank,1.939679,0.15061,-0.145497,0.391716
characteristic,0.238685,-1.621121,0.404062,2.308292
binary,-1.168433,-0.60358,0.749028,2.06367
closed,0.398423,-0.23778,0.301091,2.180538
tangent,-1.987677,0.252985,0.214138,1.604851
diagram,-1.05501,-0.382364,0.51371,1.685362
divide,1.597956,-0.284308,0.742347,1.300279
functional,-0.123055,-1.329837,1.496712,2.216037
abelian,-2.878104,-0.032362,1.794652,1.096878
odd,-0.039194,-1.111222,-0.967935,0.863638
action,1.529018,-1.929712,-0.142599,0.85572
tiling,-2.927743,0.912529,0.328329,1.632095
ratio,-0.030335,0.312483,1.006156,2.808603
program,1.667018,-0.743194,0.147998,1.08741
quadratic,-2.309321,-0.543344,1.710655,1.569571
cube,-1.233252,-0.26375,-0.907061,1.370919
cycle,0.439742,-0.569547,0.17043,1.639914
figure,1.091386,-1.251209,-0.39742,0.399747
argument,-0.034289,-2.929685,0.677892,0.222185
Riemann,-2.482203,-0.173825,1.196091,-0.511275
Euler,-2.207427,-0.057875,1.336775,0.028847
calculate,-0.27152,-0.734928,1.05256,2.195399
shape,0.09539,-1.10063,-0.716285,2.71644
formal,1.331813,-1.778073,1.284286,0.591171
derive,0.288039,-1.051718,0.741861,1.431421
statistical,0.491184,0.052057,1.272371,0.690018
network,1.281815,-0.561052,0.215645,1.550206
estimate,1.671969,0.153843,0.95305,1.91725
norm,-0.054421,-1.71923,0.36656,0.17644
polygon,-1.654497,0.003025,-0.123842,1.286449
permutation,-2.174227,-0.440492,0.706689,1.697632
world,2.23953,-0.733251,-0.84757,0.403237
maximum,0.889605,0.264727,0.251318,3.165165
equivalence,-1.512713,-1.078146,1.878665,1.167611
parallel,0.496349,-0.338006,0.107634,1.809392
numerical,-0.720556,-0.864562,1.565963,1.629017
orthogonal,-2.027989,-0.259148,1.045238,2.221869
isomorphic,-2.722352,-0.277145,1.279503,1.309491
connection,1.245701,-0.912355,0.227953,1.043671
locally,0.954472,-0.073826,0.174182,1.598945
existence,1.012871,-1.782319,0.724819,0.589571
complexity,-0.659861,-2.098199,1.088294,1.670539
isomorphism,-2.848633,-0.57379,1.744713,0.886651
commutative,-2.826003,-0.576329,1.964762,0.693183
quotient,-2.013714,-0.017148,1.262155,1.063332
half,1.643159,-0.339405,-1.073103,0.984627
decomposition,-1.73895,-0.744265,1.317932,1.946751
density,0.116547,1.402851,1.361127,3.355742
affine,-2.585607,0.161673,1.364294,0.654629
arbitrary,-0.683935,-1.957464,1.725135,1.792944
morphism,-3.407837,-0.147778,1.267385,1.519836
scale,0.662126,-0.881641,0.190925,2.408189
suppose,0.500184,-1.983896,0.000617,0.608745
increase,1.886634,-0.941284,1.030769,2.924827
projection,-0.696711,-0.667377,0.158118,1.98982
partition,0.223578,-0.343988,1.700387,1.024276
exponential,-1.843285,-0.68773,1.411827,2.215906
range,1.439982,-0.139342,-0.126344,2.616992
subspace,-2.614833,-0.165372,1.032856,1.601936
support,1.876382,-1.138216,0.320018,0.998183
diagonal,-1.23405,0.385745,-0.48062,2.444584
computation,-1.170887,-1.049646,1.762277,1.502562
curvature,-2.104292,-0.581228,0.697038,2.364328
flow,0.536699,-0.260248,0.157032,2.640024
analytic,-0.451216,-1.161646,1.841679,0.639562
chain,0.484081,-0.629008,-0.512364,1.926094
cohomology,-3.229138,0.024286,1.528252,0.84328
trivial,-1.399702,-1.945863,0.707281,1.155749
converge,-0.359078,-0.192972,0.425797,1.720356
lemma,-2.777123,-0.347761,0.828206,0.498517
origin,1.240859,-1.236047,0.546651,0.306206
convergence,-0.436333,-0.467914,1.404393,1.176903
division,2.721963,0.8626,0.078804,0.513144
union,2.954459,-0.171926,0.480593,-0.366577
empty,0.211525,-0.418672,-0.818963,1.821264
computational,-0.694503,-1.294989,2.132007,0.695621
functor,-3.160534,0.0634,1.592539,0.99711
fraction,-0.461848,-0.457283,1.048819,2.140151
source,1.406262,-0.547632,0.321079,0.546928
eigenvalue,-2.40066,-0.663073,1.660305,1.745083
translation,0.213802,-1.128419,0.605693,-0.73822
hypothesis,-0.617328,-2.010316,1.317627,1.01011
scalar,-2.2572,-0.787049,1.316246,1.874843
coxeter,-3.587179,1.049941,-0.275581,0.054737
third,1.908702,-0.13953,-1.130476,0.506997
Fourier,-2.102348,-0.591038,1.527991,0.743652
bit,-0.77743,-0.806591,-0.96882,2.290841
exact,0.190248,-1.3899,0.860375,1.317445
elementary,0.780623,1.032263,-0.748877,-0.559063
maximal,-1.578998,-0.401755,1.286396,2.258052
radius,-0.70174,0.417202,0.235816,2.913841
homomorphism,-2.974941,0.407426,1.472265,1.476536
identify,1.082357,-1.571405,0.538589,1.018545
distinct,0.365061,-1.447381,0.789791,1.992427
minimum,1.012166,-0.088472,0.989169,2.551003
development,1.95438,-0.893607,0.551867,1.212852
ordinal,-1.997705,0.042743,1.636551,0.889259
homotopy,-2.776131,-0.224158,2.237826,0.9532
elliptic,-2.508725,0.412878,-0.387811,2.48052
mapping,-0.4412,-0.461771,1.51725,1.796793
alternative,0.91441,-1.389398,0.119971,1.399491
rate,1.274578,-0.426262,0.383558,2.579987
character,0.189888,-2.427193,-2.072807,0.291918
central,2.459538,0.220635,0.319762,0.887835
irreducible,-2.789868,-1.0773,1.716729,1.32947
principal,1.515362,-0.605937,-0.318893,-0.56003
count,1.005976,-0.296678,0.153796,-0.467175
finitely,-2.986047,-0.570054,1.006983,1.595331
kernel,-1.282765,-0.15464,0.695919,2.272689
infinity,-1.081508,-0.609341,-0.962043,0.947654
calculation,-0.468199,-0.880839,1.405139,2.133979
draw,1.226241,-0.807974,-1.281411,0.144068
divisor,-2.328707,0.553977,1.653321,1.165963
pattern,0.033224,-1.418509,0.00682,2.495619
average,1.4876,1.175435,-0.220026,2.378835
knot,-0.875896,0.317612,-0.681051,1.909792
assumption,0.046622,-1.799126,1.590379,0.606528
expansion,1.51906,-0.20084,0.503127,1.718967
frequency,-0.115531,-0.285067,0.642951,2.955477
dynamic,-0.303702,-1.305424,0.547966,1.894191
canonical,-0.692555,-1.385047,1.610809,0.318959
minimal,0.178112,-1.464317,0.418575,2.209492
segment,0.427461,-0.183959,-0.87073,1.660763
sheaf,-2.387522,0.362482,0.365413,0.839578
approximate,-0.072513,0.098208,1.367219,0.97972
combination,0.309858,-1.068759,-0.219536,2.113518
relative,0.512807,-1.517555,0.524516,1.153904
programming,-0.024159,-0.746561,-0.687308,1.017249
optimization,-1.134121,-1.019723,1.908838,1.726176
variation,-0.21021,-0.782555,-0.11827,1.623692
frame,0.23372,-0.618676,-0.806796,2.091404
variance,-1.316826,-1.152487,1.650029,2.005789
branch,1.828647,0.25285,0.29389,0.806689
boolean,-2.433192,-0.716577,1.693245,1.680766
harmonic,-1.683367,-1.092358,0.153703,1.749894
optimal,-0.694585,-1.174411,1.478263,2.430146
ordinary,0.527596,-1.44284,0.446222,0.721756
polyhedron,-3.200745,0.453998,0.500113,1.058096
singular,-0.927751,-1.424067,0.895158,0.851816
filter,-0.989497,-0.792162,0.142815,2.949304
automorphism,-3.188318,-0.057596,1.690928,0.973181
absolute,-0.032904,-1.468151,0.655391,1.037956
constraint,-0.272475,-1.593007,1.453755,1.924007
relationship,0.746795,-2.880709,-0.311494,0.17587
multiply,-0.904363,-0.508547,0.763929,2.220647
decision,1.427249,-1.430699,0.217109,0.206695
six,2.035474,-0.06469,-1.112988,1.031888
homogeneous,-1.113674,-0.942811,1.528342,2.209796
cyclic,-1.601486,-0.557119,1.25646,2.353716
stochastic,-1.876092,-0.900371,1.843605,1.18858
Banach,-3.103091,0.339678,0.868469,-0.473101
spherical,-1.654857,-0.115084,0.003332,2.893252
riemannian,-3.294081,-0.324735,1.628443,1.137988
cardinal,0.856579,0.336148,-0.00386,-1.512244
generator,-0.607049,0.164899,0.026432,2.697427
cubic,-0.511943,1.854298,0.710781,2.835021
closure,1.337825,-0.164178,0.457785,1.35555
necessary,1.326101,-2.024957,1.021526,2.129877
inner,0.277876,-0.67575,-0.036526,1.559498
complement,0.112317,-0.513709,0.311168,1.771815
planar,-2.021732,-0.089154,0.511299,2.451115
stable,0.308372,-0.667887,0.019011,1.867761
induce,-0.592815,-1.857935,0.814314,2.374432
Hausdorff,-3.294898,0.244867,1.103769,0.443692
cartesian,-2.430226,-1.179672,1.379572,0.651943
logical,-1.093317,-1.983814,1.543157,1.159911
alternate,0.243077,-0.530616,-1.065229,1.218386
gaussian,-2.421974,-0.493926,1.317543,2.107261
composition,0.271524,-1.061659,-0.496348,0.313564
ball,0.785409,-0.32234,-2.184251,1.218324
triangular,-0.960509,0.682161,-0.430416,2.613579
Newton,0.480762,0.166199,-0.984335,-0.659941
classification,0.366198,0.061263,0.545203,1.116256
reflection,-0.394564,-1.7736,-0.161621,0.640783
differentiable,-2.95319,-0.618977,1.353717,1.722318
loop,-0.006909,0.617032,-0.560839,2.383185
population,2.58902,0.941973,1.681801,1.556254
opposite,0.322714,-0.563946,-1.101522,0.636385
determinant,-1.125506,-1.292169,2.16483,1.068664
intersect,0.128721,2.409068,-0.361561,1.533867
conjugate,-1.758232,-0.549445,1.240631,2.028117
modular,-0.841724,0.073465,0.570315,2.158036
logarithm,-2.374601,-0.013691,1.567358,1.252051
countable,-2.673745,0.10729,1.567338,1.345002
reduction,0.724064,-0.82293,1.3048,2.642604
spectral,-1.617991,-0.511093,0.78523,2.14966
homology,-1.922686,-0.158908,1.864247,1.549846
Cauchy,-2.686297,-0.195529,1.543945,0.631682
Galois,-2.904562,0.126877,1.953651,-0.207435
NP,-1.435949,0.324526,0.942762,0.304334
separate,1.56731,-0.587186,0.158745,1.645504
decimal,-1.299186,0.342208,1.183339,1.65934
neumann,-0.904357,-0.044889,0.255173,-1.495431
trace,0.613669,-0.974491,0.306849,0.899379
integration,0.695283,-0.90379,1.661169,1.302752
criterion,0.438923,-1.402024,1.387754,1.375152
primitive,-0.350487,-1.054597,0.479236,1.20022
global,1.424558,-0.855884,0.880246,1.152507
modulo,-2.486975,0.926893,1.342491,1.735336
strategy,1.120868,-1.808012,1.075521,1.262657
equality,1.246996,-1.977433,1.6107,-0.079307
holomorphic,-3.354054,0.042387,1.338131,1.407861
infinitely,-2.031562,-1.667792,0.244367,1.764384
Gauss,-2.336551,0.385196,1.43905,-0.161617
nonzero,-2.545078,-0.641948,0.988617,2.068879
quaternion,-2.980416,0.074106,1.554062,0.24129
regression,-1.958713,-1.022308,1.591096,1.630279
neighborhood,1.744067,0.296794,-0.050427,0.519283
correspondence,0.414785,-1.333262,0.665995,-0.822099
adjoint,-2.766265,-0.292435,1.531881,-0.165374
variant,0.090205,0.310157,0.082677,1.970453
disjoint,-2.240318,0.046784,1.120186,1.703623
distribute,0.877111,-0.737796,0.170353,1.677837
evaluate,0.469761,-1.535421,1.309556,1.612908
additive,-1.28224,-0.751858,1.028064,2.675725
unknown,1.078811,-0.669902,-0.040685,-0.141956
span,1.243475,0.272783,-0.364005,1.696206
combinatorial,-2.03123,-0.849809,1.860999,0.77814
matroid,-3.425802,0.630834,1.600902,0.397479
orbit,-0.645486,0.039863,0.134397,2.132633
cone,-0.650681,0.23258,-0.625759,2.076458
truncate,-0.957328,1.040345,-0.093619,2.213312
flat,0.363089,0.158606,-1.246329,2.145677
simplex,-1.606463,1.214318,0.625088,-0.031206
interior,1.071176,-0.166783,0.097283,0.885201
arc,-0.075956,-0.28773,-0.59869,1.442798
Dirichlet,-2.890173,-0.102741,2.104196,0.25564
moment,0.037261,-2.182165,-1.274297,0.930284
unitary,0.012972,0.546304,2.272714,0.486233
iteration,-0.790094,-0.188768,0.094742,1.645021
factorization,-2.808696,-0.481282,1.350571,0.857605
split,1.240389,0.065501,-0.583047,1.000032
Poincaré,-2.12806,-0.473004,1.696953,-0.773292
Poisson,-2.038524,0.209881,1.10892,-0.00383
entropy,-1.797254,-0.885756,1.347774,1.585745
sufficient,0.956143,-1.597748,1.066987,2.314312
restriction,1.544267,-1.253868,1.521867,1.667746
orientation,0.312361,-1.575667,1.305972,1.521605
recursive,-2.053091,-0.696007,1.619541,1.522577
prior,2.183166,-0.716864,-0.137767,0.619706
truth,0.118173,-2.88282,-0.625292,-0.208496
hamiltonian,-2.59037,-0.934563,1.538919,1.336085
proposition,-0.103683,-1.07814,1.267901,0.558301
spectrum,-0.266703,-0.629,0.330445,1.808077
significant,1.960927,-1.42934,0.720535,1.669444
duality,-2.175362,-1.506529,0.976086,0.489493
exponent,-1.015806,-0.828864,1.052219,-0.032365
states,3.051672,0.019863,-0.343868,0.207519
asymptotic,-2.175417,-0.54336,1.657576,1.346364
correlation,-0.841855,-1.472988,1.471179,1.883103
estimator,-2.644059,-0.496795,1.591842,1.257407
critical,0.787593,-1.993423,-0.484111,0.576394
characterize,0.027955,-1.846384,0.416501,1.496994
translate,0.309933,-1.093021,0.143794,-0.912318
geodesic,-2.260647,0.275297,1.382055,1.404968
semigroup,-3.175154,-0.7503,2.072231,0.919844
explicit,-0.312656,-2.678633,1.028177,1.127468
periodic,-0.443974,-0.789768,1.211946,1.798555
singularity,-1.868881,-1.065801,0.713283,0.717637
numeral,-1.338864,-0.096031,1.269163,1.244141
measurable,-0.971715,-1.157375,1.75535,2.057753
null,-1.516476,-0.651236,0.67619,1.263428
fiber,-0.732042,-0.44703,0.186454,3.173113
tile,-0.516445,0.075634,-0.249703,1.968204
classify,0.775213,-0.474348,0.786094,1.529495
transitive,-2.48629,-1.006705,1.305917,1.431967
restrict,1.368004,-0.982326,1.090379,1.905539
Laplace,-2.383425,0.176789,1.329569,0.152027
differ,0.414945,-1.537609,0.676823,1.944246
multiplicative,-2.678441,-0.337831,1.8929,1.659008
round,1.299534,0.924871,-1.826122,0.7276
tetrahedron,-2.755753,0.620041,0.418454,1.546845
expand,1.847878,-0.495217,0.260129,1.271527
Cantor,-0.69145,-0.721332,-0.225366,-1.674964
Borel,-2.303955,0.582265,0.670132,-0.877462
Fermat,-2.827253,-0.079075,1.332385,-0.41036
nonlinear,-1.858979,-1.112804,1.46201,1.334421
Markov,-1.995792,-0.121924,1.253567,-0.148781
torus,-2.586964,0.443337,0.544044,1.571077
dynamical,-1.847108,-0.814766,1.908756,0.968472
compound,-0.171299,-0.729559,0.649321,2.464017
height,1.12697,0.406716,-0.483094,2.00916
adjacent,1.388612,1.159995,-0.088857,1.728645
comparison,0.175623,-1.174238,0.456373,1.842715
paradox,-1.262495,-1.609859,0.54862,0.162301
dependent,0.417447,-1.260105,1.52898,2.343912
log,0.472331,0.227168,-0.393243,1.935245
$\mathbb{zeta}$,-0.820399,0.667358,0.696287,-0.245291
fit,0.448451,-0.609049,-0.801116,2.36134
cardinality,-2.665222,0.189378,1.387923,1.48738
coloring,-1.896637,-1.192287,-0.732913,1.589743
polar,-0.43544,0.067271,0.155871,1.343776
uniformly,-1.2837,-1.03825,0.090263,2.137444
Weyl,-3.144948,-0.457684,1.179195,-0.346221
tend,0.44934,-2.088363,0.267882,2.078618
symplectic,-3.161267,-0.231368,1.753258,0.388072
combinatoric,-2.548118,-0.809187,2.360792,0.016371
induction,-0.66989,-0.636441,0.478601,1.371689
Lebesgue,-3.209324,0.187616,1.978807,-0.031269
perpendicular,-0.972144,0.513119,0.023466,2.636066
decrease,0.79802,-0.951869,1.246302,3.315305
binomial,-1.505228,0.698756,1.551391,-0.040868
net,0.910111,0.237702,-0.210689,1.907812
dense,-0.446513,-0.445309,-0.331067,3.202186
integrable,-3.030913,-0.615514,1.857473,1.194062
outcome,0.706727,-2.374418,1.294473,1.339573
conditional,-0.671742,-1.03087,1.217461,1.120065
quadrilateral,-1.927867,1.234506,1.525118,1.144923
injective,-3.264126,0.189072,1.759189,1.537769
gradient,-0.791976,-0.025281,1.078426,3.084406
Gödel,-2.347167,-0.972109,1.713056,-1.139623
invertible,-2.880011,-0.451091,1.020449,1.288516
middle,1.689061,-0.439384,-0.284259,0.5968
inclusion,0.529973,-1.666575,0.606422,1.056866
identical,-0.025243,-0.914148,-0.103587,1.990583
vary,0.781666,-1.115264,0.498456,2.820782
transition,0.655491,-0.832335,0.460693,1.663105
eight,1.907369,0.058946,-0.981501,1.129401
likelihood,-0.445794,-2.049181,1.549071,1.776383
deviation,-0.724679,-0.725081,1.177883,1.995499
infinitesimal,-2.331963,-0.120107,1.656328,1.703953
straight,0.551448,-0.132949,-1.976828,1.787645
strongly,0.539972,-1.902824,0.523572,1.038537
fractal,-2.345207,-0.422027,0.509956,0.690742
grow,1.68074,-1.041768,-0.565442,0.999669
generating,-0.133644,1.169406,1.102762,1.627224
conic,-2.921606,0.410289,0.466959,1.781733
independently,0.52853,-1.086642,0.227156,0.997398
remainder,1.72703,0.373246,-0.202562,0.849649
sampling,-1.162239,-0.910674,0.385156,1.90235
